,bp_rp,phot_g_mean_mag,distance_gspphot,visibility_periods_used,astrometric_sigma5d_max,astrometric_excess_noise,astrometric_matched_transits
209865,0.7517333,7.365131,50.6089,16,0.15301764,0.6506437,50
209866,2.1288223,12.954305,80.021,17,0.027854366,0.097598225,57
209870,0.7983017,8.25601,88.1014,17,0.037996072,0.119697474,37
209876,3.3598127,17.317436,80.7489,14,0.18445532,0.1739401,25
209879,1.0928869,7.1223345,85.3216,15,0.25311604,1.1614763,27
209882,0.78763866,8.615617,64.1895,14,0.028316798,0.0738691,25
209887,1.1528406,11.302215,94.9551,15,0.036793828,0.11822076,32
209889,1.1014104,7.722077,75.5599,15,0.040143527,0.118617594,23
209894,2.2767944,13.4443245,47.4117,17,0.026777687,0.027628604,36
209896,0.79411125,8.886573,84.8046,14,0.030592484,0.100790925,24
209897,2.6509485,13.894158,45.9445,14,0.031738468,0.009246377,25
209910,3.3256474,18.473024,115.8163,18,0.3761449,0.30946752,43
209914,1.0019884,8.529959,43.709,14,0.040575746,0.061033785,24
209921,0.7962704,9.730008,98.806,18,0.031209389,0.06996718,44
209927,2.3976583,14.107436,93.3025,17,0.049688783,0.025564136,40
209933,1.6687059,8.973733,19.6804,15,0.048811894,0.10953376,35
209938,0.85821676,7.9785547,37.3143,15,0.05793159,0.12624326,39
209944,1.1876316,4.437253,100.6914,14,0.21482001,0.86245316,29
209948,1.5312548,11.753051,70.5099,17,0.034443755,0.11778439,34
209950,1.8295412,12.117285,75.7075,17,0.02447177,0.0945147,33
209951,0.7058153,8.753286,96.8304,15,0.03087672,0.08933926,25
209953,0.7071867,8.564768,82.5263,15,0.3216411,1.7848653,27
209955,1.0122643,9.508207,58.7732,15,0.03714256,0.06766361,35
209958,0.7867069,9.13237,95.9126,15,0.037602324,0.103303485,56
209962,1.3366575,11.618432,95.9411,16,0.064114235,0.2627693,65
209963,0.7489662,8.2574,56.8032,15,0.043532524,0.13671854,50
209976,1.0758772,10.679136,81.4226,16,0.026310235,0.0829094,30
209977,2.5815182,14.841712,91.2765,18,0.04029373,0.0,54
209982,2.6921473,15.760026,95.4799,14,0.07068541,0.0,22
209985,2.3295174,14.59815,87.9345,14,0.050293162,0.078873865,21
209986,0.93820953,10.112788,98.8294,14,0.028296078,0.08930101,22
209994,1.9656153,13.04546,68.2087,14,0.025935914,0.053790625,23
210003,0.44645262,7.3205624,83.3424,13,0.080279864,0.17413299,19
210008,2.1725626,13.137085,71.5359,17,0.024636364,0.0,31
210009,0.8546028,9.996652,97.0058,17,0.021734025,0.06248397,42
210011,0.9429102,10.1735735,92.3045,16,0.023733398,0.056024116,28
210012,1.7612019,12.632323,96.4893,14,0.22568865,0.8066781,22
210013,2.3201513,13.637093,78.9124,15,0.025024736,0.022672266,49
210014,2.7644186,11.688736,15.6438,15,0.04469743,0.18492116,32
210015,3.085268,15.746235,44.8836,16,0.06643865,0.0,28
210016,2.193059,14.344196,84.5753,17,0.034930382,0.0,53
210017,2.447833,14.320192,89.4565,13,0.039446387,0.04142691,49
210018,1.4602032,8.413317,20.6056,15,0.047465175,0.14708537,26
210020,1.404912,11.142283,72.4816,16,0.035652284,0.11939744,40
210028,2.122388,13.967236,94.8697,17,0.03130679,0.0,40
210029,0.63758945,7.1572347,46.5,15,0.06585091,0.21755749,33
210030,0.8504486,8.342195,85.8499,16,0.816557,4.1189218,41
210034,0.7786398,8.907414,93.9795,15,0.032450248,0.09816558,36
210035,2.4550905,14.312188,89.055,12,0.076310195,0.0,27
210040,1.4630203,11.349096,77.895,13,0.02501998,0.08125697,20
210041,1.9505596,11.829261,64.8294,15,0.28735256,1.3188837,23
210043,2.1405458,12.808597,77.8501,15,0.036281027,0.15029088,25
210045,0.71627474,7.751932,65.9265,13,0.065783404,0.1518359,18
210046,3.2855082,16.31233,110.5129,13,0.20668145,0.80796534,23
210047,1.4907541,11.881157,92.3578,14,0.019891944,0.048920467,22
210048,0.7900839,8.728059,90.5103,13,0.049154535,0.123122625,19
210049,2.771164,11.367124,15.2703,14,0.092464976,0.38133845,21
210050,2.6397076,14.55194,104.2461,12,0.1603517,0.6579658,20
210052,1.3541956,11.964805,99.2276,16,0.021356633,0.06727979,26
210054,3.1303682,14.845305,52.8297,13,0.06162024,0.16797633,19
210058,2.5023699,15.014923,100.349,14,0.0470238,0.0,21
210059,0.9749546,9.997989,70.5338,14,0.026553674,0.066242255,21
210060,1.5451126,12.069577,92.6997,16,0.023018144,0.07636974,25
210063,1.0294199,9.883668,74.3686,15,0.02288496,0.08542758,26
210064,2.4037457,12.980638,41.0946,13,0.04235188,0.15102959,22
210065,1.2465544,11.166372,97.7665,14,0.03741028,0.18683292,25
210072,0.5993967,6.425882,43.4106,14,0.048978828,0.16142097,20
210073,2.231122,14.583443,99.5847,14,0.047021255,0.02757458,23
210074,3.1462631,17.560623,108.4248,14,0.18798211,0.03830754,20
210079,2.9128542,15.670513,114.1787,11,0.26527447,0.94738203,18
210080,1.8495216,12.581202,85.7498,13,0.02939331,0.0832282,20
210081,1.5041466,11.265808,97.2766,12,0.4385021,1.649819,17
210085,2.4242306,14.382738,96.5404,14,0.0446976,0.0,34
210086,0.7259965,7.9277277,52.38,13,0.039927144,0.1340706,46
210088,1.5083122,11.82417,83.1338,12,0.03742168,0.12876873,28
210091,1.0512905,10.016666,70.3581,14,0.02994585,0.1039758,38
210098,1.146431,10.723693,72.0663,13,0.03464299,0.12255504,19
210099,2.4868927,14.279764,95.3917,13,0.09199748,0.3835444,21
210102,0.802228,9.160317,81.4426,14,0.3030362,1.2139206,19
210104,3.3155603,15.297076,35.2796,15,0.059488174,0.14788832,23
210106,0.8136668,7.1889,28.9636,15,0.034452192,0.13344187,24
210108,1.03162,9.161356,54.7202,15,0.027170785,0.08024017,35
210113,0.948658,8.122381,37.9877,15,0.04460091,0.14100741,22
210116,1.1205187,10.90526,93.6399,16,0.03297516,0.101663746,33
210119,1.2876577,10.395803,63.8262,15,0.029656973,0.09253653,41
210120,0.65035725,7.6576686,61.8194,15,0.03791695,0.109088466,27
210121,0.7600231,9.457554,100.485,16,0.27285308,1.1943058,51
210124,1.9971743,13.023566,91.4037,15,0.025314003,0.024638832,26
210129,2.2516127,14.121908,89.2003,16,0.0358665,0.057213414,33
210131,0.763433,8.341723,57.9108,15,0.04408953,0.13191494,29
210134,0.9674692,10.157264,88.9015,15,0.035321355,0.103159845,26
210135,1.9871683,13.172505,84.9553,15,0.028193085,0.0,28
210136,2.1945572,14.126078,86.3126,15,0.036035426,0.0,29
210137,2.5694675,15.476483,98.4094,16,0.0605226,0.086520545,33
210138,1.3733912,11.611779,89.5684,15,0.031071078,0.070488356,26
210143,0.9619684,9.475871,69.0986,15,0.06544122,0.24918628,25
210144,1.7889423,12.83719,95.0363,15,0.029090267,0.093629405,30
210145,0.89272785,9.622965,86.6475,17,0.023784924,0.065788455,39
210146,1.0471773,10.801176,97.5757,15,0.03216971,0.08009945,24
210158,0.39826965,6.635809,72.8428,12,0.087118365,0.24062312,18
210161,0.9688587,9.214679,62.7695,16,0.032963593,0.13075298,28
210164,0.36700296,6.3222327,55.4404,13,0.06108358,0.14204517,22
210165,2.185195,14.3558035,90.1024,13,0.041983277,0.045517243,23
210167,1.1956491,10.847785,90.9246,17,0.028302953,0.065286405,36
210168,0.9080534,9.758284,75.5943,16,0.02580731,0.09410203,38
210169,2.399084,15.339522,101.2883,18,0.051627662,0.08734178,41
210171,1.1433706,10.223358,61.6288,17,0.033284176,0.10917567,30
210173,1.5269461,11.640719,82.3515,14,0.028274862,0.09815929,23
210178,2.290825,14.497178,96.3964,13,0.045203745,0.0767301,23
210190,0.9496527,10.2841625,96.9377,14,0.025924647,0.05961023,26
210193,2.56347,14.549389,90.4665,15,0.04602694,0.0,25
210194,2.9263506,16.94767,105.5866,13,0.17944477,0.0,20
210197,2.9090595,16.650496,106.8838,13,0.12716278,0.13880995,20
210198,0.9529033,8.448237,41.4059,13,0.046876952,0.1402,18
210199,2.830392,15.907345,93.5347,15,0.0697043,0.098792106,26
210200,1.3440075,9.402138,41.9288,15,0.05515075,0.26157942,25
210201,3.583765,18.77005,99.2483,14,0.31007856,0.3016846,23
210206,2.1789522,13.469972,79.4114,15,0.028142586,0.03180266,21
210209,0.85993814,7.8127294,49.1286,14,0.040714037,0.15000612,21
210213,2.9407701,15.027406,49.4395,14,0.05045762,0.094458416,24
210222,0.6140537,8.182926,96.5909,15,0.08439839,0.40593582,26
210225,0.9086828,10.323259,95.7485,15,0.08538468,0.43398884,27
210226,2.9534883,15.200899,52.183,14,0.054402053,0.0,22
210227,2.4270287,14.367154,97.3471,16,0.1291524,0.63602227,25
210230,2.5406256,15.540896,100.7035,15,0.064941786,0.0,22
210232,2.520709,14.106683,90.9001,16,0.03203168,0.030330539,26
210233,0.9126415,9.013978,62.0684,15,1.0203065,5.021601,27
210235,3.3058672,15.970849,49.4571,14,0.09732172,0.14476116,22
210237,2.9804726,16.686846,101.7399,16,0.09780732,0.17166178,36
210241,3.8180752,18.028234,87.5837,14,0.25869316,0.5316759,22
210242,2.2878695,13.726444,79.5822,13,0.03257114,0.034778837,21
210247,0.65318775,8.145471,86.6833,15,0.053113494,0.16184735,37
210248,0.807991,8.545341,58.93,13,0.029703338,0.09396524,23
210251,1.6895876,12.772327,95.7327,12,0.06885385,0.07038568,17
210253,0.9555979,10.087854,81.6966,13,0.049467977,0.075624004,17
210256,0.6577978,8.520312,96.39,12,0.037365314,0.121022776,20
210262,3.2217903,16.52969,63.1974,14,0.12178068,0.07657006,21
210263,1.066514,10.000581,63.605,11,0.03542598,0.06428291,16
210264,0.84221697,8.394573,68.8119,13,0.07991875,0.14299701,20
210265,0.69629574,8.828306,98.5653,14,0.089741625,0.396442,24
210270,2.5328636,13.476563,43.0911,12,0.033384252,0.041090593,19
210274,2.0526104,13.525269,79.0048,18,0.02559464,0.0,42
210276,2.4666996,15.527675,86.0506,18,0.052341707,0.0,42
210279,2.7886553,14.3562355,44.608,19,0.037187256,0.057983145,42
210283,2.0986824,13.377312,80.4461,13,0.050230224,0.028022964,24
210285,2.3417606,14.251528,86.1675,14,0.03404257,0.0,27
210290,0.47336245,5.567076,76.6785,12,0.17579018,0.33963066,38
210291,0.7438407,7.583359,46.5837,14,0.048252624,0.137626,47
210294,0.7684889,8.9058,76.1046,16,0.02698644,0.08843147,44
210295,1.9149389,11.178918,30.0202,16,0.03715217,0.16374873,43
210296,1.6959782,12.03855,92.8089,12,0.13384837,0.5582464,20
210302,2.1902132,13.504951,83.4747,14,0.029250389,0.0,35
210305,0.9485121,10.550654,97.2661,13,0.036386456,0.07474009,41
210306,2.6590757,15.587727,98.3979,14,0.06893523,0.0,51
210310,2.6615562,15.50316,94.3984,15,0.06688721,0.042513203,47
210313,1.048789,10.409304,84.6847,16,0.02913181,0.0906678,32
210316,2.1324024,13.857228,75.1983,14,0.033985294,0.05562772,22
210320,0.8722601,7.78108,33.9576,13,0.04336362,0.09458021,21
210321,1.0239592,10.385088,97.0592,14,0.034635734,0.10935004,23
210323,1.2823935,10.860106,79.4699,13,0.02741796,0.07664017,19
210329,3.1661663,15.501456,54.4763,14,0.06176348,0.078924306,21
210335,2.7024822,15.76311,99.7052,13,0.057547078,0.0,23
210337,1.431325,11.750491,96.9019,15,0.023730254,0.08034811,25
210339,1.9208012,12.991788,83.2215,12,0.030245531,0.08421403,21
210348,2.951519,16.110886,99.5178,12,0.10502533,0.0,17
210349,2.7453318,16.383701,101.6596,13,0.111347824,0.09439258,19
210353,2.4305038,15.20563,98.3973,12,0.05946971,0.0,22
210355,1.4102306,11.642631,80.4364,12,0.025305053,0.07624982,22
210357,2.4718132,13.74515,52.2616,12,0.04021831,0.0,18
210359,2.4757948,14.481896,92.1372,12,0.07791862,0.045148075,33
210362,2.544178,14.703388,94.6261,13,0.069238074,0.05390606,47
210364,0.7677698,8.886076,73.1107,14,0.02152049,0.045157295,22
210366,2.7877302,16.040743,102.551,14,0.09076441,0.0,29
210369,2.4730177,14.744224,100.047,11,0.07170528,0.0,17
210370,2.5129004,14.809697,87.048,13,0.04604466,0.0,21
210372,2.513955,14.855789,98.8408,12,0.062525526,0.11917183,18
210373,0.5651107,7.15655,76.5647,11,0.64659506,1.6929601,19
210376,0.831872,9.756786,89.3555,13,0.03266709,0.07960854,19
210378,3.4966812,17.876167,114.8534,14,0.2501475,0.61622137,23
210379,2.6382332,13.9714775,94.1266,14,0.055551708,0.23869905,23
210382,2.4046936,14.028734,87.7868,12,0.036663443,0.05212527,19
210387,1.0310926,10.510558,84.6718,15,0.026048714,0.08731557,26
210392,0.789258,7.677418,56.0942,15,0.03887008,0.1585471,26
210393,0.51245785,7.0753055,80.817,16,0.04503766,0.12971945,40
210394,1.1353922,11.09583,86.182,15,0.03965566,0.14059609,48
210395,2.6279545,13.873415,35.7197,15,0.03982962,0.08574724,48
210396,2.825347,15.7923355,100.3054,14,0.11691803,0.10625006,34
210400,0.959291,8.508923,42.374,16,0.03388708,0.08390742,28
210401,1.2763443,11.245007,87.1545,16,0.03892215,0.15936652,42
210402,2.709321,15.022324,57.0812,17,0.05554364,0.097147726,54
210406,2.7202291,11.527947,11.4772,12,0.10285704,0.19225414,24
210417,0.8157635,9.868292,91.0629,18,0.03324499,0.10551906,35
210419,0.8367872,9.051113,75.0647,13,0.104406506,0.34518105,31
210421,2.4757385,15.046913,100.8847,18,0.050397076,0.029116897,39
210423,1.0639257,9.826191,54.4676,16,0.02567273,0.06880386,30
210432,2.936839,15.101419,54.9288,14,0.05014884,0.026732894,24
210433,0.79415035,9.010948,76.5717,14,0.023410965,0.06722691,25
210436,2.6214066,12.558277,37.3613,17,0.04427056,0.20394926,32
210437,0.904624,9.154572,105.0253,13,0.7491313,3.7237775,24
210439,1.2974977,10.630635,61.4009,15,0.027265038,0.07347231,33
210440,0.8982363,9.769047,76.4705,16,0.03373568,0.098525256,57
210441,0.79334545,8.505723,64.94,14,0.032799225,0.100416854,57
210448,0.7283716,9.033227,80.919,15,0.03596853,0.08204854,50
210449,3.005721,15.376956,50.6318,18,0.062753186,0.0,46
210451,3.2629662,16.460537,61.2139,19,0.107216924,0.117228195,41
210453,0.63450146,7.8358335,79.5868,19,0.046140213,0.12110939,41
210455,1.6538906,13.252852,57.4483,19,0.028398838,0.029138833,46
210457,3.061102,14.340401,31.9919,14,0.053397086,0.12645698,24
210464,2.5061693,12.688985,43.1967,15,0.06856439,0.25289136,37
210477,3.53928,18.34537,106.5341,18,0.32638797,0.2877897,41
210480,1.0648222,10.859695,98.5055,18,0.03057623,0.08066448,39
210486,2.4896107,13.63637,106.6987,14,0.5298209,1.5766307,35
210489,1.2417078,10.699555,72.4645,16,0.03889717,0.08584159,35
210492,0.97435904,8.184688,32.1224,17,0.041891262,0.11461416,53
210498,1.0008488,10.718253,93.0758,17,0.029644156,0.09909781,33
210499,2.6848164,13.767465,37.149,15,0.033876564,0.06614012,28
210503,2.1396065,13.515907,94.5592,15,0.029285658,0.0,30
210505,2.941986,16.026499,62.0751,15,0.10933545,0.102033556,29
210506,3.625574,18.11257,110.7859,17,0.2982447,0.43522808,34
210509,1.7833929,12.158559,83.7272,15,0.4106033,1.4930235,62
210513,0.91411495,9.2843275,62.4349,15,0.032447353,0.10000378,42
210519,2.547061,14.536964,86.5376,14,0.04036966,0.0,21
210521,2.2892618,11.844313,36.2686,16,0.049196605,0.24252343,28
210522,1.9245129,13.168111,97.2068,16,0.024198268,0.0,26
210525,2.5416193,13.28001,46.9939,14,0.032914855,0.054358017,21
210526,2.1856375,13.645224,113.1013,15,0.4462192,2.0025604,22
210530,1.2882643,10.311205,61.0115,13,0.16609213,0.76341337,21
210533,0.8909111,10.277795,96.3266,14,0.0288576,0.10502325,23
210537,1.4376421,11.342454,76.1881,13,0.031249462,0.06601576,23
210548,0.8363342,9.9148855,90.3476,11,0.0444844,0.09380395,16
210551,3.379961,17.678915,107.2043,13,0.20269881,0.30910826,23
210554,2.1306248,12.229284,38.2935,13,0.029765444,0.087855875,17
210555,1.6342678,12.307885,99.8377,14,0.045064557,0.15299542,21
210557,2.5618544,14.567131,93.777,12,0.04686897,0.09276576,20
210559,2.1576824,13.471112,83.0855,15,0.02343961,0.0,25
210563,3.3034,15.901146,38.1335,13,0.09466753,0.15997778,21
210565,1.4574261,11.360582,75.9996,13,0.03769836,0.10050966,20
210567,2.274764,13.956107,84.1637,15,0.035648834,0.022761786,23
210573,0.99113846,9.797888,76.1328,15,0.052660145,0.21474425,20
210574,2.0783777,13.655821,78.7775,13,0.033426292,0.0,18
210576,2.3167858,13.991541,91.2173,12,0.28560573,0.88087696,18
210577,1.5064363,11.8414955,80.4908,15,0.01842565,0.052230433,28
210578,1.178915,10.444673,68.8499,14,0.024659239,0.056327637,24
210580,3.0282965,16.971195,104.4554,16,0.10993057,0.01791663,25
210584,2.5439644,14.633242,91.2992,15,0.038943917,0.0,21
210585,0.68076515,8.829906,99.5222,15,0.033045284,0.08385393,21
210590,2.033883,13.203677,98.046,15,0.026110835,0.04213148,28
210591,1.0350161,9.763522,92.4187,14,0.078712344,0.39778075,35
210592,2.7209082,13.916895,39.4697,17,0.026998451,0.04040933,31
210594,0.4994707,7.763075,88.473,16,0.0431513,0.16399136,28
210598,0.9487448,9.068102,80.8033,15,0.034182556,0.14493155,27
210599,0.9572582,10.320028,86.9986,15,0.023753695,0.08029643,31
210601,2.4588842,12.894845,38.336,14,0.03609532,0.13435651,20
210609,1.2329006,10.487526,85.6568,12,0.38820174,1.6345468,21
210612,2.74053,13.598076,31.4535,18,0.02421744,0.048068445,45
210613,1.778203,13.10137,85.0103,16,0.020902729,0.0,28
210616,1.6542368,11.840493,96.8466,17,0.18763526,0.72118247,26
210622,1.1387086,8.452195,28.3613,14,0.042905446,0.119414635,24
210624,2.5453806,13.3936825,44.2663,15,0.04691407,0.07515266,35
210626,2.2312279,13.867889,97.0098,13,0.044888094,0.030351952,21
210637,2.298318,13.370248,82.8196,18,0.07017286,0.21159132,45
210639,0.7333355,7.1519074,38.4357,16,0.22165854,0.7081514,37
210640,1.9775877,13.278087,96.8776,17,0.04079535,0.06742047,39
210642,0.60125256,6.093386,40.48,14,0.10212299,0.16738306,36
210645,2.694808,14.286225,60.8365,19,0.04348941,0.08568312,37
210648,3.4024868,17.97437,109.7462,19,0.27881178,0.547936,39
210653,1.1430998,11.252757,88.541,15,0.055749543,0.20483209,30
210654,0.6741457,8.459286,96.7523,16,0.031620126,0.07529455,39
210657,2.4677868,14.941372,100.7657,17,0.05258514,0.0,40
210668,2.1685953,12.48159,36.69,16,0.029328577,0.11263381,31
210678,0.9294777,9.216228,62.7966,13,0.0267339,0.06377551,25
210681,3.114828,17.846596,88.5363,16,0.20405477,0.32052526,27
210688,3.0093937,14.717432,47.2117,15,0.040670525,0.06311816,23
210689,0.9781761,9.146652,52.0604,14,0.027271707,0.04178673,19
210690,0.70625687,8.55007,96.6217,16,0.34284678,1.7066969,27
210695,2.9347048,15.5606165,60.2152,12,0.07436069,0.0,16
210699,2.2163696,12.385851,41.0981,13,0.033100236,0.10091563,18
210701,1.9179993,11.222704,41.7487,16,0.032303255,0.10591331,24
210702,2.7946854,14.245715,48.0006,13,0.06954316,0.07418407,23
210704,3.378152,16.641872,55.9176,14,0.11043027,0.0,22
210706,0.97513485,8.968848,79.6055,14,0.025553936,0.074100584,23
210707,1.4675808,11.499353,89.7575,14,0.10752835,0.47643763,25
210708,2.9937496,16.106194,61.3653,12,0.08575043,0.0,16
210712,0.9955411,7.7677383,32.2764,13,0.04150264,0.12050414,18
210713,1.8463268,12.127011,74.1737,12,0.10479822,0.46347874,19
210716,2.6145382,14.065791,49.6363,14,0.034967907,0.06600766,21
210717,2.354992,13.892629,86.2328,13,0.07727342,0.30937,21
210720,0.82519007,7.4473343,32.4429,14,0.041143112,0.15578488,22
210726,3.7112103,17.974762,108.8234,12,0.3735084,0.69231445,15
210729,1.1183462,10.835862,96.4244,13,0.025025401,0.084012695,24
210730,2.052062,13.309723,87.0755,14,0.02821881,0.0,21
210734,2.480692,15.01551,90.5317,14,0.048194,0.103440166,23
210736,3.6243744,18.196453,126.5637,12,0.4127992,0.8700172,19
210739,2.6482153,14.946555,99.5489,15,0.04406329,0.0,24
210743,2.7192545,14.526257,88.2903,11,0.063781634,0.19019142,18
210745,1.3007154,10.289652,52.5932,15,0.030911138,0.12700899,22
210763,1.8528166,12.597173,75.9318,15,0.026031613,0.086475,25
210768,1.0468068,7.068399,52.3431,15,0.035996486,0.15193404,31
210769,0.7264643,8.918177,84.0146,17,0.024440391,0.10612896,30
210770,1.2566671,11.14276,83.3254,15,0.03191593,0.120387994,28
210771,2.396453,12.809907,32.6122,17,0.025515722,0.09655273,34
210772,0.83781815,9.504902,81.1443,15,0.027092464,0.112731285,29
210773,2.4466953,14.585919,64.2608,17,0.03950863,0.016520992,35
210777,1.2927446,11.062954,87.2504,18,0.049910713,0.26254362,37
210778,0.6763849,7.2107477,44.7265,15,0.041274704,0.15833111,42
210782,3.365469,18.474825,98.0646,16,0.28559905,0.5504221,26
210783,1.5354671,12.107545,94.2449,16,0.022195056,0.07891009,28
210785,2.9875803,15.97262,64.3542,15,0.073303916,0.13691565,26
210786,3.4791136,17.325916,83.8436,15,0.19132257,0.13004397,26
210790,2.1895561,14.197662,98.8511,12,0.043184426,0.0,18
210798,0.5760102,7.7105684,74.7083,13,0.062159006,0.1578174,21
210799,0.89304924,9.275029,68.2483,12,0.036141917,0.096105285,34
210801,1.3704987,11.230179,128.2063,16,0.57324904,2.9701633,26
210805,0.9555311,10.487405,86.7147,18,0.023594884,0.088901244,32
210810,2.1973581,13.483529,85.1058,16,0.025206579,0.0,31
210813,2.3713474,14.358007,111.9586,19,0.7546374,4.9258895,30
210815,2.724699,14.4676695,47.9437,16,0.03050086,0.09170353,40
210818,2.0958805,13.480425,88.0836,18,0.020795692,0.0,38
210820,3.9920483,18.27999,90.3311,19,0.1777437,0.51271874,41
210821,1.0348587,9.8174305,81.617,18,0.01947161,0.061087105,47
210825,1.0428972,10.231628,86.9432,19,0.026843853,0.10290895,33
210831,1.0295248,10.353881,82.7843,18,0.019577937,0.09591868,55
210835,2.5000315,14.973003,99.9373,20,0.036527477,0.084829554,37
