bp_rp,phot_g_mean_mag
2.4104633,14.024439
3.5058155,17.622255
2.0050316,13.251712
2.1413574,20.897026
2.541813,14.995696
2.6136017,19.242836
1.2123728,10.361785
3.659954,19.001896
3.5709896,19.916008
1.89322,12.018768
1.1425304,19.999664
1.6035099,20.199717
2.3028584,20.053747
3.0823689,16.861736
1.2136288,20.39867
2.1308403,12.360288
3.4508266,17.801306
2.4377632,14.496496
3.834381,17.960987
1.4199009,19.950058
1.2272987,20.222559
3.8152256,17.971254
1.490592,11.077609
1.8914471,20.951948
2.7804098,15.043549
1.7836304,19.444193
0.8542919,20.202436
1.366291,19.695105
0.28679657,20.870293
0.6576538,20.04107
0.6960869,20.089779
1.2759724,19.5968
1.9512005,20.03433
,20.393795
2.1792793,19.906603
1.7219658,20.466923
,20.58635
,20.645578
1.991931,13.156252
1.585926,19.952774
1.665226,20.63794
1.6780739,20.627836
2.1236992,20.515808
2.1542568,19.37837
1.1814919,18.786743
2.1627293,20.68841
,20.358278
1.8996639,19.488283
1.927227,20.31238
1.1875153,19.791203
1.6540184,20.15604
2.7650604,13.967671
2.4492617,14.409476
1.6015625,11.962804
2.8162155,15.192021
2.0760994,20.215952
1.5446682,19.728601
2.2097254,17.33053
3.102541,16.969744
2.0070152,19.98392
2.8314505,13.239214
2.0583,20.435045
,16.337933
1.2893829,20.190716
2.1339474,20.137056
0.7523775,8.354977
2.1635532,19.40588
1.0675945,20.130445
1.9664764,20.098875
1.9618645,20.930738
1.2790661,20.817703
,20.080456
1.3641167,18.565702
2.314392,20.806269
0.87961245,7.6165147
2.010477,18.78227
2.8637705,16.37548
,20.479893
,19.565897
,20.21694
2.443037,20.443377
1.5156269,20.506422
1.2809544,20.816257
3.7536564,19.297367
0.8202534,20.654757
,20.847372
1.6964865,11.989039
2.9344368,16.14389
1.8308716,20.921518
,20.198195
,20.33369
2.0675316,18.963097
1.7771349,12.646094
1.9230957,19.023266
3.7354336,17.890709
1.5470886,18.96507
2.948018,14.725298
2.4364157,15.576657
2.0226574,20.885853
2.2057037,20.309122
1.2385807,19.60913
3.1616554,17.15262
1.2677231,19.853226
,20.223808
1.2878685,20.778812
,19.58198
2.5885897,14.3527775
1.5066738,20.039587
1.5883961,19.731943
1.0593042,5.219076
1.756813,12.226399
1.183569,18.747055
1.8278828,17.873392
0.71084976,18.477566
3.244934,16.859497
1.943119,20.245623
0.8945999,9.089647
1.9844856,12.967167
2.049034,10.728512
2.6522646,14.266214
2.4097586,14.145614
2.4576206,14.246094
,19.716152
2.6502914,18.995846
2.962366,18.997438
2.6312208,15.982917
1.2884293,19.111303
1.1666603,17.110209
1.5117474,20.013872
1.0119171,18.64453
0.9773693,9.4702
1.8541031,20.10309
2.8515701,16.00698
2.7054596,15.085021
3.2896214,16.861479
2.4818258,14.62696
2.7135773,15.471616
1.294672,20.272774
1.9898949,12.763633
1.351759,19.879095
1.6906376,11.346344
0.9955559,19.446417
3.7711468,18.169998
1.5564804,20.658873
2.8252697,13.795206
,18.956596
2.219778,18.787857
1.3417149,18.812025
1.6351376,19.3547
,20.555582
2.1346397,19.450176
1.7991962,19.756727
2.9926872,20.729233
1.6521168,20.074703
1.7287846,20.301569
,20.865818
1.8092728,19.82522
0.976398,6.3878937
1.3784561,19.969366
1.5077934,20.181025
1.1435108,20.634258
3.8624077,17.814129
3.1042356,14.808739
3.57485,19.613005
3.3605843,17.79545
2.5258846,19.830336
1.7692871,20.532133
2.2655487,20.564306
,20.23325
,18.836565
3.3228893,17.385977
1.7733631,20.620363
2.5040874,20.937073
1.0069981,20.576021
1.2198238,20.792643
1.6449127,20.001652
2.2886047,20.486263
3.642538,17.973116
1.7040634,20.862396
2.20475,13.911782
1.8575954,19.73473
2.3643856,20.768711
,20.49363
3.025652,14.256753
,20.084679
,20.07835
2.0958233,19.382765
1.4231148,20.277227
2.2278566,13.102341
0.824985,7.836092
3.6683674,19.181171
0.6635957,7.8636274
1.2945995,20.568722
3.0936909,17.835972
3.203205,17.430433
2.9424458,20.081175
3.4766903,19.40751
1.4450626,20.487766
2.4093733,14.575257
1.3064308,10.486253
1.8377161,12.607238
,20.21301
1.3832474,20.318848
,20.804617
3.0504827,15.639043
2.5182056,20.450777
2.5120792,19.907654
2.9717703,14.140617
1.6781635,20.801575
,16.706059
1.5292206,20.039661
0.67772436,7.117023
0.88229513,7.882153
1.0160427,19.248413
0.96476555,20.826756
2.776245,14.4009905
1.5934715,19.975458
0.7591238,8.859731
2.3515434,12.21794
3.074522,16.992329
0.93392277,12.656578
3.2743807,15.8161
1.4134216,19.993795
,18.665655
,20.216974
1.5891495,20.296366
1.2304459,20.22343
1.599266,20.426773
2.375183,18.510551
3.2321281,17.047298
0.99074745,19.859303
2.2439709,13.560031
,18.85015
1.7024364,20.879217
0.8335495,8.015975
2.4863663,20.593142
2.9414692,19.161999
1.1680145,18.980303
0.96250916,20.650097
1.2796879,19.4205
2.9960232,16.304285
,20.124132
1.3798847,19.417923
1.7328968,19.926775
3.42704,19.365742
1.2827702,19.97679
4.1008854,20.54044
0.9045801,9.112731
1.7248745,19.397663
,20.193172
1.1654911,19.700905
1.8187227,11.818817
1.4993896,19.329126
,19.0994
,20.421242
1.3936825,19.979433
,20.089258
0.50156593,20.018692
,13.5012245
1.186285,8.345833
2.5027199,20.061798
3.753971,19.168228
3.4984684,17.240332
2.6774158,19.238674
1.6032696,18.754393
3.587143,17.810902
,19.74649
1.1858177,19.159208
3.420351,17.132635
2.4938774,14.66367
2.2884083,20.06438
1.3233309,11.551412
2.7205448,19.26859
1.238987,18.818571
2.7203522,15.607744
,19.949907
,20.532764
,19.981663
1.4501133,20.003752
1.675705,20.426897
,20.659554
1.1438751,19.71722
1.0984383,20.629087
1.1040039,19.987835
2.284296,20.758455
1.2729607,19.344877
3.106,15.781894
1.081686,20.583672
1.0629578,20.423473
2.995678,16.220852
1.7650795,19.144932
1.3353062,20.379814
1.1078224,19.601538
2.1404476,13.231853
1.8435287,20.069324
1.5566216,20.775723
,20.013254
,19.866339
,19.30725
1.5289898,20.505243
1.5653954,20.51068
3.0021467,16.30543
1.5600243,20.65914
,19.387753
1.272522,20.341696
3.3069973,15.468683
0.96158504,8.755823
1.2823696,19.874338
3.0435867,16.345203
,20.367718
0.70681095,9.1084585
2.2939672,14.1894245
1.1746311,18.778841
1.0245037,20.146084
1.5358601,20.730095
2.3659859,19.857151
3.5785065,17.879238
0.8687153,9.5926895
2.4713135,13.263628
,18.057652
3.769825,18.19473
1.7272778,20.170507
2.8614817,16.209515
3.800106,18.417633
0.9217377,15.220889
3.2409983,16.189302
2.1449518,12.394521
1.7497387,11.8988495
1.3070984,19.570892
1.4347477,11.583289
,19.6837
4.2972126,17.948374
3.3283138,16.295944
0.82027435,20.484175
3.5257912,18.11317
1.7823505,14.210509
2.3504639,14.320381
3.0251274,15.531196
3.6582012,18.056444
3.372981,16.704615
1.0208678,8.33022
0.81179523,9.2634115
1.474102,19.802507
2.4206486,14.359167
1.1299248,19.846848
1.3827991,19.561613
1.6304493,18.84789
2.5904741,14.808274
3.6548996,18.557384
2.0069408,12.576665
1.6953068,19.797977
2.5326061,14.9372835
2.7039843,15.207784
,19.741558
0.60780716,6.96364
2.2873297,13.577041
1.3238945,18.237127
1.3407822,19.859251
,19.9107
,20.568207
1.99545,14.016823
2.494995,15.143851
1.7974329,10.925385
0.54919815,20.74105
2.3383923,20.073132
1.0947762,10.124373
1.9125137,19.512947
1.6503849,18.777933
2.6635475,19.297607
3.201026,16.545126
1.7307739,18.755827
1.8643198,14.838168
,20.437592
0.80034876,7.3264194
0.94477654,20.841095
2.6888332,20.518108
1.6220856,20.158705
4.205904,18.774647
1.2794724,20.670301
,18.99421
1.9708881,20.738993
1.2686291,17.755444
1.149395,10.607917
3.7629547,18.530954
1.2342796,18.14817
3.4401302,19.26176
3.3272276,16.814222
,20.44584
3.003086,15.450943
2.6036386,17.75699
0.8797569,12.278489
2.5696354,19.222597
2.6100616,16.021154
0.9626856,11.710009
,20.366068
1.4287415,19.899652
1.2030888,19.39851
1.5040588,19.911922
,20.825155
3.2512932,17.329796
1.0467892,19.63949
,18.5979
1.3301182,20.3489
1.6682053,18.534304
2.9820538,20.525398
1.3540244,5.5907803
2.9252262,15.398358
0.82754993,9.044391
2.9903336,16.11835
,20.515518
1.39925,20.223333
1.613802,19.581234
,18.783058
2.6492653,20.17452
,19.927433
0.7911539,8.073473
0.91222763,20.808437
2.9589643,15.259177
,17.996933
1.5215721,20.643812
2.1245346,19.760145
1.6510963,20.194616
2.0833416,20.66674
1.784174,20.790998
1.8396416,20.356041
2.2603693,13.596632
0.9276371,10.107875
2.1644917,19.891993
1.8086929,17.51098
3.3831158,17.549358
2.1735115,12.788496
1.2659988,17.734264
2.897008,15.430478
3.102374,15.995651
,20.756157
2.9935656,15.654682
1.9034176,18.998848
4.2202225,19.305208
0.95010185,20.866003
1.6123028,18.711483
1.5077019,19.858734
0.25079918,20.996801
3.0414486,12.761568
1.194416,20.325096
1.473877,20.131775
1.7784328,20.996609
2.8873205,15.795519
1.4332123,19.868732
1.1003056,19.79043
1.1595745,10.7849655
0.97984695,19.544836
1.1215153,18.928635
0.5854173,7.9225492
1.3104725,20.170753
2.5274944,20.766657
1.6504278,12.538322
4.0566273,18.476532
1.0078373,12.574873
4.5189133,18.26905
3.2691126,16.7061
2.2418823,20.268606
1.0133419,20.9125
2.355503,20.068327
1.6552105,20.100948
,12.858643
1.4220924,20.438925
1.6626244,20.780022
1.3775616,19.404377
,20.301952
1.5301094,18.711563
2.435032,20.106842
2.1446838,20.594471
,19.2484
0.25230217,17.355156
3.339446,16.952322
1.9222345,10.780133
2.557351,15.234283
2.7043333,14.757461
,19.59845
,19.464575
1.2323303,10.668263
2.4032488,13.823878
2.7679958,15.137131
2.8933372,17.004059
,20.22304
,20.204798
3.4073067,18.448952
2.1567116,19.19114
,19.641888
3.6321526,17.559769
3.1811657,16.644068
1.801445,19.417067
2.6181622,20.457481
1.9969501,19.860378
2.5022812,19.423147
2.0815105,13.289496
1.8058996,10.838535
,19.973022
2.6700125,12.16971
2.233736,19.504574
1.3807392,19.977621
1.0795317,10.658901
2.5804596,13.902704
2.555519,19.892591
1.5312691,20.390553
,20.371656
2.271945,14.584149
1.966198,19.769451
,20.062887
,20.3427
1.5241337,19.408484
2.782957,16.198063
1.3586998,19.790821
0.83435917,8.909072
1.6599197,12.176738
3.55962,17.861107
2.6548157,15.247039
2.3133736,13.949859
1.8384113,20.063925
1.2903461,20.251545
,20.457067
1.6648312,19.838305
2.00733,19.140432
1.8717861,19.36595
1.1018467,20.06179
1.4613438,19.849405
2.2357025,18.70325
1.5644016,20.06158
1.807148,19.260326
1.0604362,20.731783
1.4772682,20.34266
2.4672031,19.466269
0.747241,8.81159
3.3553972,17.154
1.989294,19.54417
0.7317543,20.819065
1.3507977,20.516819
2.3802643,20.630241
2.7337885,14.73591
1.0176792,17.570345
3.063877,19.19768
2.739191,20.876667
2.0828037,12.098288
2.0913658,20.21453
2.6607075,20.650146
1.3747692,19.621145
2.6916008,19.883326
2.1307926,20.774302
1.4135208,20.92132
,20.536757
,20.517767
0.75423336,9.008378
0.94958496,18.904078
1.6902676,19.322763
1.2023525,20.257397
1.1912861,19.997618
2.9808073,16.324228
2.7314625,15.555543
1.9818649,20.030302
1.3693886,19.845732
1.627142,19.5169
2.8694143,15.023654
3.1091824,16.450104
1.5544891,19.870838
,20.131119
1.4195404,9.26082
,18.984735
,20.834858
2.2343616,20.408827
3.6352024,17.71341
1.263958,20.279545
2.0518723,20.874254
2.01256,20.831682
2.905817,20.513933
1.8960876,20.804813
,20.21843
2.6940384,20.709038
2.4710884,19.224466
2.288622,20.714815
2.5102787,18.48883
3.6140518,18.099854
3.0763235,15.862168
2.9578505,16.651546
1.092659,18.949068
1.9105091,20.826954
2.4818869,14.812422
1.9593906,20.46382
3.0549097,16.4084
1.7095871,20.498413
1.7786026,20.900198
2.9873085,14.73811
4.9453726,16.38056
1.1520958,20.079435
2.2792835,14.118317
2.7013512,15.198927
2.998804,17.20142
2.2456799,14.013142
1.526392,20.909878
2.8012857,15.260956
3.3843727,17.830423
,18.99545
3.7908478,17.564352
2.1868649,20.303205
2.5262861,14.486891
2.843567,15.633189
1.4158344,19.837921
2.643468,15.454166
1.4496078,20.623577
3.2534103,16.887758
2.5237694,20.2543
1.4928493,20.245663
,20.080814
,19.99685
1.9282398,19.65336
2.6085138,14.760377
1.2427101,20.082853
3.005166,16.010727
0.8126135,9.350866
1.2523327,19.694202
1.6716499,19.33494
1.481699,18.574812
,20.040102
,20.15383
,19.326584
1.2781353,19.47348
1.4875793,20.051052
1.9831982,20.754808
2.8205462,17.089497
2.023838,13.293916
,20.037052
1.6901321,20.086191
2.035036,20.364729
1.3716183,11.974716
1.4903984,19.660597
1.6991844,19.097105
,19.504473
3.2835903,17.419584
0.5771885,17.429636
2.6701212,15.515461
1.9456577,20.521214
,20.293766
1.256609,19.26253
2.5034428,14.836339
1.216135,19.59378
1.4654236,18.833647
,20.529593
1.9481106,20.76566
0.46581364,17.180689
,20.680725
1.7557354,20.212181
,19.324665
1.0103092,19.73603
2.795744,19.86211
,19.532734
1.6207256,20.99623
,19.935797
,19.553154
3.2472992,16.017124
2.4271564,19.6696
1.3106661,10.331962
2.5570927,14.510922
3.524806,16.891598
2.7425413,14.97715
2.6730976,15.411518
1.2356906,2.883276
1.580862,19.858595
2.022643,13.276311
1.9260101,20.096025
1.1825447,20.37585
,19.265553
,19.489063
,19.838274
,20.45623
,18.534254
0.55655384,8.010486
,20.229982
1.7295609,20.593103
1.2789097,20.306257
2.5909338,14.193673
2.596033,19.917404
3.591425,19.49285
4.1200886,18.145794
1.6120272,11.125845
2.670701,14.265353
3.3882685,17.31856
2.4843578,14.979313
1.7630005,19.977835
2.8709688,12.28539
2.2772026,14.042504
1.8985939,18.940224
0.8950691,9.441374
2.1783094,14.252337
0.9259243,10.179101
3.0771284,15.691403
1.3470173,10.876818
2.6407232,15.191801
3.5787315,19.185215
1.5620689,20.844116
0.7121391,6.279193
2.756219,15.392259
2.3254347,12.845482
1.7308025,12.432917
2.1927242,20.342125
1.591816,19.903246
1.4679165,20.795492
1.4273129,18.994036
1.4229393,20.429626
0.01504755,4.2074056
1.8960409,11.562083
1.4760952,20.609068
1.4580307,19.51795
2.396636,13.498873
3.9127808,19.40051
1.5997181,19.929213
1.4771576,19.437508
1.3349857,16.950798
2.13175,12.907145
1.3214474,18.774054
2.4772177,15.63321
1.7721443,20.003378
1.4503098,19.98975
3.1691885,16.63152
2.7670612,15.681315
1.9926653,12.439454
0.26468468,20.980371
1.8230009,15.438716
1.7611408,14.812074
2.6483192,15.071489
2.974701,16.334276
1.2770748,20.464916
1.6778564,20.813412
1.6147804,19.728487
1.7342873,20.785683
3.0423298,16.376274
2.835246,14.93169
,19.458021
,19.717026
0.5103283,20.332975
,19.855753
1.6356087,20.291628
,20.657425
2.9867525,16.138775
1.9666014,13.453465
1.4717541,19.874966
2.6348133,15.039126
1.4667473,20.573027
,20.142694
1.8223515,20.408045
1.655262,20.55786
2.9805183,17.268688
2.6741772,14.980296
1.3996334,20.554306
2.517703,15.437043
0.9646473,20.940933
1.6089725,20.6065
1.8643456,20.017452
2.6553154,14.805491
1.8880682,12.822467
1.1600094,20.004597
3.2133226,14.739247
1.7830715,20.917202
1.5447388,20.71962
2.7304611,16.101862
2.6285477,20.796707
3.263299,16.813787
2.1004505,20.023615
0.3327217,18.145834
0.92448807,20.567478
3.721054,17.730272
1.4709396,19.638754
,20.420794
,20.100336
1.1701679,19.532463
1.4591904,19.918036
3.7135124,18.898502
2.373392,14.347858
2.956273,15.001494
0.59105873,20.03045
1.6786251,19.259039
1.533741,11.077975
0.86904716,9.929408
1.1758709,19.531912
1.6255665,19.37409
2.5271816,20.221518
1.6865578,20.742695
2.1191978,19.8621
,20.388899
1.5650558,20.020004
2.1900826,19.156618
2.1455727,13.36572
1.1959457,20.943771
2.4146557,14.031358
,20.389668
1.6046124,20.15347
1.7664948,20.808147
,20.12018
,20.788269
2.8298845,14.182128
1.4865398,19.690327
0.88949585,9.540497
2.5265694,15.385722
1.5003281,20.302097
1.1612568,20.721851
1.9347477,12.896275
1.7952061,20.225706
1.3231373,11.17707
1.9522552,12.514186
3.7570515,19.365982
1.7647772,14.006822
3.2559042,17.050219
2.1599417,13.260818
2.849454,16.039215
2.9052458,15.783698
1.7298889,20.412523
1.9777985,19.29515
2.2909107,19.461878
4.1235123,17.311657
2.566681,19.692635
,18.817413
2.4910917,14.673464
0.90777683,6.726444
3.6581612,17.9663
2.1154604,13.605268
1.068491,18.63178
2.6462774,15.320712
2.3819351,20.709137
1.9469242,12.038378
0.024638176,15.986969
3.4233246,19.26943
2.4886646,19.494967
1.1722946,19.315052
2.5126915,20.913666
1.3646526,20.966946
1.9083633,11.817325
1.7487984,19.484274
,19.75325
1.1620255,20.432543
,20.282066
1.9407063,20.51536
1.7977438,11.572541
2.2281933,20.140722
,20.01485
,19.320501
1.9859085,20.265387
2.704132,14.15241
,20.59888
3.340725,16.018414
3.0456724,14.840508
2.3685722,12.795222
3.3746662,17.107206
1.5409031,20.896105
2.1522074,13.028143
3.439805,16.571543
2.6348314,12.010316
1.1590462,19.990868
3.7616806,19.06427
4.2749205,17.382675
2.033968,20.023064
,20.3638
2.7479496,20.284594
,20.600704
2.9270754,15.548711
1.6228828,20.595758
1.9175415,19.740149
,20.149525
2.5291214,20.719316
1.307354,19.089275
,20.251656
1.3777313,17.362013
,20.57982
2.384819,18.999708
1.2929611,10.802752
2.810258,15.24371
2.2683306,11.826388
1.1487827,18.842531
,19.63355
,18.92548
2.3212833,11.3715
3.2549095,17.16661
3.5589676,14.462695
0.85303116,17.255564
0.38158798,18.398182
2.6279545,20.09515
2.4941216,14.858576
3.0153408,20.13536
2.122076,20.190966
2.356636,13.052155
1.3873386,19.372442
0.611269,20.934801
1.9768162,19.425598
2.7190952,14.194859
2.676897,19.348635
2.4682417,14.588738
1.7507992,19.689274
2.1259308,20.843056
1.7866077,19.38789
1.9910774,20.595829
2.375761,20.309319
2.9542503,15.509203
3.088808,16.869211
,20.00955
3.6352406,18.283556
,19.550903
1.8636703,19.154871
1.9092922,20.69035
,19.839548
1.9877472,18.597147
,19.89979
2.1371346,19.608278
1.2221203,20.508232
1.8075504,19.820982
1.689024,19.447723
1.7423992,18.385586
1.796587,20.570972
1.4139385,19.92871
1.8814898,12.357945
3.0987568,14.339487
1.5219002,20.158768
2.0263739,11.969712
,20.272375
,19.50277
1.8133736,11.953667
1.6502018,20.618471
2.710043,19.130646
2.0629883,20.5014
2.1943836,20.720345
,20.883083
2.6264591,14.074293
1.4305954,20.707767
2.299673,20.121061
2.515314,13.707419
2.0680122,20.136099
1.7268038,12.248628
0.6829128,18.59311
2.296177,20.934921
3.4170246,15.194799
,20.558584
,19.867529
,20.03054
3.6654682,18.529243
2.4300938,14.761961
0.74692154,20.364798
2.1033878,11.4897585
3.0451145,14.603257
1.7910843,20.546974
3.174883,17.30207
0.8722439,10.309787
1.080677,19.949846
2.3668194,20.455704
2.253828,20.275978
3.1970997,20.419626
1.5135784,20.863283
,20.595387
1.5621424,12.181804
1.1344242,19.377895
3.6188068,17.53831
2.6016216,13.659599
2.0248947,19.885593
4.015373,18.177906
0.6488285,7.492414
2.2575512,20.833342
2.5560112,14.524819
2.2901592,20.31529
,20.370525
,20.426605
2.5904293,20.139751
2.1242046,20.470732
1.5396576,20.894753
,20.47725
2.3565006,20.661997
,20.775265
,19.835827
2.8308792,14.606773
3.3821526,16.785427
,20.462603
1.7586384,20.479069
2.9196281,16.264158
4.1447163,18.540562
,19.440083
3.2325945,17.289392
1.5888977,20.393946
2.6629438,13.516615
1.3953171,18.913492
0.8029628,7.9459386
1.0069695,20.061125
1.3569965,20.364422
1.2855377,18.783487
1.1831036,18.409893
2.2441444,12.848756
1.4514256,20.23846
,20.720528
1.2499409,20.29281
1.1613026,20.79407
,20.511707
1.0818043,20.892405
3.878086,18.74485
1.5414925,19.456097
1.0625801,20.32908
0.9312134,20.190374
2.9357662,15.020109
1.462862,20.616827
2.0543213,12.310488
1.3812103,20.05767
1.798233,20.559006
1.2309713,10.098274
1.3577385,20.293554
1.0708599,18.92503
0.83804893,18.873804
0.95960426,20.613764
1.6649017,19.759733
1.8135548,20.35745
,20.442242
2.8511667,13.161317
3.0365515,16.762121
,20.314623
2.5387821,11.786473
1.81851,20.005741
1.165453,20.50715
3.1000967,16.936615
2.274024,13.191022
0.9020033,10.15087
,18.677776
,19.23459
1.9676447,13.27746
1.9379244,12.781739
1.9307632,19.641129
1.7270575,12.449883
1.7591076,12.165953
,20.999517
1.5283165,19.413
1.366354,20.38435
1.3118954,19.874289
1.7595425,20.309242
,19.589045
1.4316969,11.296572
1.224329,20.36848
1.6772299,10.768778
1.1296806,9.232463
1.3897438,20.892862
2.1571217,20.13918
1.9323139,20.280046
,19.665987
2.793583,15.092251
1.9516525,18.788782
1.7189941,20.59667
0.9080639,20.462023
2.0825634,19.127207
1.1627026,20.117994
1.7286129,20.43334
,18.741806
0.8038578,20.641247
1.7364273,20.441046
1.2813587,19.903385
,20.545412
1.1661205,19.975492
1.0564976,19.329166
,19.434929
3.3200684,20.31114
3.1305714,13.708204
,19.551826
0.28482056,17.245234
3.163124,16.71904
,20.182812
,19.647865
1.9650707,20.312159
1.4925623,11.651489
1.2877216,19.517311
,18.81496
1.1225166,17.884789
,20.016186
0.66205025,19.772081
1.9262371,18.6087
1.377676,19.733847
0.58688927,7.1781573
2.4987755,14.774414
3.0341291,15.956032
,19.983194
1.3263645,19.977154
