,phot_g_mean_mag,bp_rp,distance_gspphot
349553,14.367863,2.4753733,84.0357
349581,9.49322,0.97362804,63.6876
349631,13.137329,2.7889814,30.0291
349634,12.547762,1.9997063,75.6361
349654,16.851133,3.0359097,99.7212
349662,13.90947,2.8778296,29.2228
349687,13.509592,1.9749603,92.636
349695,15.6128845,2.6154108,85.8312
349697,8.239881,0.943985,48.1731
349700,14.110863,2.0273046,91.1166
349725,6.6840086,0.5205684,51.3265
349726,7.7307673,0.76554537,66.7014
349735,10.479881,1.0876427,97.5031
349738,10.687703,1.1332064,95.8559
349739,10.52093,1.0277643,93.9297
349742,12.640247,2.2417736,27.5968
349745,10.388562,1.3633518,57.2359
349753,14.273692,2.5968046,93.2455
349784,6.4332194,0.48094845,47.2703
349797,13.134797,2.0616798,78.9445
349802,16.683956,3.0445032,101.6145
349888,12.262707,1.6987352,81.235
349966,16.537502,2.91395,98.3727
349967,13.688525,2.1321335,93.5693
349978,12.131824,2.6935635,17.7656
349981,16.21972,2.859126,93.337
349982,11.254492,1.483737,76.5856
349986,11.618027,1.3089285,87.091
349996,10.780586,1.2319832,95.9818
349997,8.720807,0.74695015,88.3198
350002,10.441222,2.0898104,22.1624
350021,8.95433,0.7686167,76.8886
350026,12.80347,1.8029585,97.042
350030,15.823128,3.1166182,54.8645
350033,14.516933,2.3858232,76.9642
350053,4.9258733,0.30930853,41.2875
350060,14.339121,2.200737,95.8103
350082,17.152796,3.1887093,100.1427
350085,17.16831,3.539423,67.8311
350094,12.593491,1.9569836,79.1068
350095,16.396082,2.8048277,102.1519
350100,11.869226,1.7393312,61.473
350101,8.301574,0.7808404,63.5906
350107,15.891525,2.7589054,96.2906
350113,10.505389,1.1675959,85.601
350116,11.887641,1.5008049,95.7689
350123,8.574395,0.9141245,49.9116
350126,15.16318,2.5729637,98.862
350129,14.581195,2.5048962,86.4036
350135,10.06722,0.9563322,87.5577
350138,14.000381,2.2528324,80.7726
350139,8.460503,1.9783306,11.1175
350141,16.009705,3.250474,58.9418
350152,13.755057,2.031743,94.644
350153,15.3552885,2.942317,94.0268
350160,7.855963,0.7754793,61.7391
350173,7.5152807,0.587275,62.3229
350207,12.425071,1.732935,82.5087
350218,10.118172,0.9818096,96.0738
350219,16.157394,3.0816174,94.3573
350220,12.968333,2.1022243,63.3136
350221,16.19404,2.8091478,100.3205
350229,13.2081995,2.0016546,92.6259
350242,12.686258,2.0344706,69.0751
350250,12.507774,1.9542551,61.6083
350258,13.6193695,2.3372402,80.8727
350276,14.214853,2.4707108,87.5967
350284,11.531701,1.6974134,63.2164
350324,7.978122,0.5643997,85.9616
350332,11.568685,1.4333706,91.189
350334,13.657125,2.8040838,32.9893
350335,8.678299,0.7296257,68.9898
350340,13.0439625,2.0727682,72.6661
350349,10.223078,1.206316,90.0925
350353,6.7868147,0.63031197,60.9667
350366,14.394872,3.086625,33.6705
350375,16.659166,2.9838924,105.375
350377,13.589124,2.3334055,97.5154
350402,15.429117,2.561822,93.9917
350404,8.737484,0.87484646,55.5906
350407,8.866789,0.81109715,93.2871
350408,11.619221,1.4835949,85.2201
350410,14.740143,1.8996658,82.3897
350414,16.290033,2.875414,100.2555
350415,13.288212,1.8762808,90.932
350417,15.261791,2.4708052,98.5496
350435,13.441633,2.067665,68.4486
350441,16.995012,3.1179123,103.6968
350465,9.325146,1.4188986,31.0437
350511,14.213435,2.1922626,92.6093
350514,16.29378,2.9713821,99.6907
350516,7.9004865,0.76749134,49.474
350522,14.393287,2.3646145,93.9494
350529,13.330864,2.4568644,45.1251
350540,15.304267,2.614912,98.2569
350545,15.675714,3.4718237,36.1073
350557,13.948494,2.4625416,91.1034
350578,16.576374,3.338852,56.118
350604,16.093464,2.4788895,92.6189
350617,11.558331,1.5200834,74.1477
350624,8.060293,0.7586856,54.8616
350632,14.608509,2.4861422,54.8068
350639,11.879917,1.3594007,92.4366
350651,10.311787,1.027914,79.0246
350658,18.937195,3.2428932,141.2359
350659,17.513077,3.377285,107.7886
350666,13.604647,2.3440619,79.6447
350670,9.929821,1.0835018,59.9597
350689,9.982677,1.095541,61.6323
350696,7.537505,0.65289307,70.8163
350742,16.346058,2.8715801,100.1317
350744,12.891325,1.9857626,77.838
350752,13.75772,2.176982,95.2415
350754,15.820743,3.3216372,98.6772
350763,14.971709,2.4116488,95.344
350767,16.186918,2.8284235,95.0913
350772,12.409989,2.7711983,23.4883
350776,16.343988,2.7412033,102.8743
350880,13.439284,2.1811228,99.0567
350902,10.177574,1.178339,53.1152
350953,9.093157,0.7604408,98.9009
350966,10.705581,1.4933414,52.6477
351000,16.689178,2.9433355,95.5443
351072,11.06916,1.2422218,84.4696
351130,10.255204,1.4487448,43.5618
351136,15.819577,2.770358,97.0755
351138,9.905789,1.0264482,102.3194
351139,15.364553,2.7539845,97.6985
351142,14.173499,2.2767563,93.6828
351151,12.280842,1.8862896,76.8066
351153,11.049849,1.4639139,59.8527
351162,15.19061,2.6220808,82.5691
351169,14.909341,2.4676409,98.8225
351172,12.96316,2.6441412,31.4538
351179,15.368867,3.23071,48.4084
351186,11.341905,1.2766428,93.8582
351188,11.690199,1.7112522,71.437
351200,13.226065,2.4120398,46.3817
351216,16.663517,3.020751,101.3236
351240,11.701771,1.4640484,87.0622
351250,8.382952,0.72484684,78.051
351258,15.230535,2.544177,88.1812
351282,10.194374,0.99530506,86.9175
351286,14.927843,2.4924822,90.1535
351309,14.113372,2.3518696,94.8003
351333,11.728327,2.4436083,25.8702
351339,13.960567,2.2765493,88.6104
351341,15.939853,2.82446,89.7862
351342,15.283703,2.6041641,87.627
351348,14.346674,2.28518,99.1192
351354,15.3943205,2.7011328,100.5932
351355,12.107397,1.8678894,90.9692
351360,15.163081,2.612401,95.5798
351368,8.145493,0.6671448,95.7026
351381,9.023451,1.2053471,35.9649
351382,15.61409,2.8974094,100.35
351401,14.369952,2.3918934,79.7336
351402,15.150855,2.4579782,85.595
351413,9.584334,1.6454811,26.2413
351414,14.828579,2.4208221,99.4553
351418,14.696867,2.9771042,38.6979
351424,13.319165,2.1535282,68.5783
351430,8.673276,1.1784458,34.7173
351434,9.991887,1.1741772,61.5336
351437,11.946853,2.439602,23.9972
351444,9.71831,0.9198885,81.3898
351452,14.705473,2.4347334,85.5799
351455,6.0126534,0.12696457,86.0604
351462,15.202404,2.6342754,93.407
351469,13.741108,2.0611181,95.4688
351482,17.903482,3.6179771,109.0629
351544,15.928477,3.1548586,52.4797
351601,15.969558,3.063075,56.7704
351612,12.341749,1.7072124,90.6105
351622,7.6835327,1.2837095,18.7931
351625,13.754393,2.7369432,38.3449
351635,14.87096,2.8990974,44.5627
351636,16.210783,2.944188,95.5903
351637,12.747908,1.7714901,99.3288
351638,15.460954,2.4452972,96.7917
351640,8.291233,0.79997015,72.2211
351641,15.319665,2.6914911,99.3258
351643,14.059741,2.4176264,78.0711
351647,10.778001,1.0260468,96.866
351650,10.830913,1.1117144,78.1739
351651,13.4923,2.0293407,70.8467
351657,15.5581255,2.8094053,97.0676
351660,14.943111,3.2057514,36.9088
351666,13.123014,2.4286861,79.8113
351669,14.364107,2.5458736,82.9957
351670,14.944199,2.9739027,64.2846
351677,12.2198105,1.6667242,86.598
351695,13.472414,2.1433134,66.7323
351697,5.2655454,1.2202516,87.2518
351702,12.426869,1.6976366,102.8422
351703,7.8762565,0.88013077,37.1727
351711,8.946358,0.83792305,98.4673
351716,15.402989,2.7055998,95.3242
351720,15.746177,2.6128159,91.7648
351722,17.869844,3.3979397,111.1545
351738,7.7550225,0.70975256,71.3972
351741,16.471205,2.904665,95.0243
351751,15.978476,3.1573954,52.5769
351776,10.684131,1.7076035,35.314
351790,11.939931,1.6874619,69.2619
351805,14.982636,2.546856,92.2436
351808,10.027591,0.98913574,77.5429
351823,9.892429,0.79445076,98.8341
351824,15.875778,2.847846,57.4297
351825,16.03965,2.826148,101.7633
351865,16.876465,3.1475563,105.6828
351868,15.060116,2.341012,94.9083
351879,6.916174,0.15683603,94.1359
351882,8.250623,0.5570922,98.3289
351909,5.9979544,0.82430935,26.9837
351910,5.2722955,0.018191814,69.4245
351929,8.705114,0.82391834,62.7165
351934,8.8771,0.674037,92.6563
351960,11.929628,1.7399216,65.7602
351967,12.625858,1.902236,84.8783
351986,15.280628,3.162466,35.3347
352004,14.928638,3.0250635,46.0629
352049,8.348204,0.78511715,81.6398
352055,16.751715,3.1717062,104.7366
352092,14.704994,2.8157701,52.5923
352102,7.8987885,0.6201863,76.7705
352106,11.936082,1.5058079,95.0979
352107,16.474037,2.291275,79.1255
352132,14.352305,2.495471,82.3561
352133,16.269823,2.852767,99.4033
352154,15.597056,2.700531,96.0606
352162,6.8115315,0.6155062,62.7104
352167,7.743452,0.53765535,85.5832
352179,14.592808,2.560667,80.6871
352189,13.758248,3.193798,18.795
352200,14.642321,3.0252218,37.5255
352219,9.809152,1.4175425,38.3734
352238,12.857798,2.522625,39.0347
352239,12.443068,1.7639914,83.1639
352259,12.175758,1.9280291,69.9294
352279,8.902103,0.7501974,98.4235
352307,13.650625,2.0446959,96.057
352327,11.5643835,2.3061743,31.8356
352334,9.875309,1.1282511,59.956
352335,8.672711,0.7229357,88.4605
352349,12.7120495,2.6387634,33.4309
352352,13.681984,2.088973,70.6978
352353,12.840701,1.8188477,50.9054
352372,15.407267,2.7570257,99.654
352390,11.952485,2.3330402,23.0425
352400,13.479738,2.6059074,38.9738
352419,13.328813,2.4138184,46.8546
352421,10.245143,0.96086407,92.7329
352432,13.659665,2.6606722,28.405
352441,9.811768,0.9441662,93.1485
352442,18.301815,3.7130795,113.2215
352443,14.78381,2.478404,87.1575
352451,13.727477,2.6694307,41.0242
352478,15.260603,2.3725843,91.4659
352486,8.128308,0.6487131,105.0159
352488,15.714535,2.8685322,93.4978
352491,11.894695,1.6984758,71.8962
352492,9.892764,1.1346416,60.3168
352493,13.326183,2.1204777,83.1248
352496,13.879286,2.1020632,88.5847
352516,15.089035,2.575327,88.5698
352522,11.719926,2.3302069,29.2226
352531,4.9761753,0.7170954,19.4711
352533,14.96666,2.4518042,91.5701
352534,8.848731,0.78994274,72.2945
352540,12.851909,1.8450489,85.2552
352556,18.666376,2.5123863,165.0488
352573,15.564278,2.5678587,86.1676
352589,14.286217,2.3042784,88.5922
352590,15.051274,2.5082226,86.5127
352604,8.204596,0.7468209,67.8593
352625,10.035867,1.0773134,77.8992
352635,10.505897,1.1131611,90.3825
352681,16.955044,3.3252945,67.0394
352689,13.766944,2.813281,32.4185
352695,12.968509,1.8887205,96.8053
352705,14.001585,2.4330378,74.8468
352714,16.564184,2.847231,96.7389
352720,14.000512,2.0678692,94.8565
352732,14.752179,2.2380419,96.0592
352739,8.922707,0.72000885,87.2618
352742,13.658575,2.0001554,88.4904
352743,14.984154,2.8882818,93.4101
352746,14.405761,2.535427,80.3639
352805,16.790314,3.1702232,103.404
352807,17.352745,3.3081303,105.3579
352812,14.464901,2.148305,79.6164
352813,15.196664,2.5858526,98.4796
352815,10.1791935,0.9401674,90.999
352826,15.590319,2.7115831,85.0644
352827,10.589053,1.0994415,82.9582
352864,14.29908,2.632739,86.4343
352875,9.365848,1.2365456,38.7531
352916,10.163019,1.2976665,52.806
353020,8.283814,0.76789665,72.7241
353045,10.677569,1.55686,62.4322
353051,14.561698,2.6347551,79.5083
353083,14.0341015,2.2559052,96.9397
353092,14.848883,2.5514412,91.3124
353093,16.254023,2.8099737,88.1099
353131,14.541918,2.3665943,92.7855
353155,7.1255403,0.63740635,46.6801
353164,14.385997,2.6549501,82.2175
353168,17.765295,3.2551994,114.2544
353169,8.179442,0.57841206,93.7677
353171,13.760264,2.1598625,93.4692
353180,8.345086,0.593627,98.7273
353181,12.317959,1.9076986,28.8087
353183,11.940342,1.5949469,83.8202
353188,12.496507,1.8648033,83.1085
353193,13.669501,2.2349396,84.6177
353199,11.971041,1.4144611,97.385
353200,14.210069,2.3321133,86.1667
353209,10.595585,1.6594725,42.6851
353212,12.459728,2.0959206,63.5649
353214,13.251128,2.5784435,69.1229
353223,15.973794,2.9087982,95.5774
353224,11.241889,1.5522356,63.1157
353228,9.407297,1.0243444,65.6493
353231,8.149144,0.7554922,99.0774
353264,16.370975,2.8663836,100.2325
353308,15.682755,2.4590502,91.4149
353321,8.685645,0.7741909,92.4476
353439,13.622682,1.9203339,87.5618
353469,12.605858,1.6729498,63.3168
353536,18.334784,4.1461716,99.5368
353598,8.031745,0.98456764,43.7629
353620,18.741714,4.166355,104.3139
353626,13.404208,2.0074444,92.6062
353629,13.936964,2.665824,55.1634
353663,14.980234,2.5035543,81.3223
353674,13.507185,2.1451817,96.4442
353775,12.755235,1.9150105,75.9599
353781,15.157606,2.5677824,86.8679
353782,10.929729,1.6879435,46.7207
353806,12.121699,1.586052,90.7915
353807,8.433234,0.70652914,68.3278
353809,15.331688,2.7466354,88.8815
353828,15.823769,3.0075665,97.1871
353830,17.0288,3.0328455,102.6487
353831,14.685447,2.2185307,96.2791
353838,16.073278,2.7957535,95.5651
353840,7.910793,0.6178355,95.9915
353842,14.357127,2.2888517,94.8118
353844,13.2683325,1.9188108,92.0118
353853,6.5604844,0.42884064,58.6442
353855,15.961369,2.7592497,100.2601
353857,13.56881,2.2375975,60.0622
353863,17.339775,3.1514807,111.442
353875,7.348336,0.85575294,27.3896
353876,16.86197,3.5742989,54.7726
353881,8.06238,0.639081,83.9805
353882,14.339755,2.614233,85.568
353904,9.653489,0.9565277,81.6888
353916,15.038382,3.0252266,81.7206
353925,13.962928,2.1404333,97.9667
353930,14.772732,2.521737,78.8817
353938,12.296879,3.5128498,7.6114
353945,16.1038,2.741414,93.108
353970,15.036976,2.434126,93.768
353985,10.238894,1.273735,55.1648
353996,15.276693,2.6093245,88.0445
354025,13.924591,2.1719875,98.302
354034,6.8447146,0.6143694,72.5819
354035,10.52549,1.0924339,83.3189
354047,15.2374115,2.3620186,93.09
354049,16.186832,3.3896856,60.4048
354072,8.048894,0.78770685,72.6245
354078,14.699768,2.3871517,97.169
354082,15.062358,3.0112715,42.2103
354083,9.663865,0.95947933,75.331
354086,12.5255575,2.4984446,36.0326
354111,13.612187,2.1579294,75.8506
354128,11.006634,1.1765633,86.8976
354137,14.966336,2.4843616,83.7337
354141,9.155632,0.8586321,82.9853
354144,17.460161,3.3131218,107.511
354146,14.937136,2.4572115,97.7613
354149,14.259741,2.470212,80.9801
354151,7.3818774,0.44397593,95.6482
354152,10.292377,1.0044003,86.3696
354162,10.580611,1.7486525,34.1605
354176,12.34102,1.8191195,75.1836
354194,5.330893,0.5511317,33.9912
354206,14.036165,2.9205961,42.5256
354216,12.183228,1.8519764,73.8521
354225,14.811182,3.2822828,25.265
354263,10.29028,1.6833363,36.8622
354277,12.627971,1.9105444,83.9348
354299,13.914392,2.6639948,41.1015
354304,17.375101,3.1699886,102.4984
354329,8.076086,0.5841489,98.9829
354332,13.256575,2.1497917,91.0955
354344,10.578477,1.2660542,65.0288
354345,16.265396,2.975048,91.9245
354355,8.639822,0.8413305,60.9099
354360,7.7158566,1.0344324,76.6178
354367,9.661477,1.0862885,61.6679
354379,12.068041,1.5751696,96.4995
354386,10.232951,1.030469,79.2842
354391,14.356799,2.962182,38.2364
354403,15.594567,2.9335957,100.8898
354405,11.144187,1.2318773,97.8843
354406,7.112345,0.49409866,85.2388
354410,14.815284,2.9382877,98.495
354417,14.131169,2.4918842,74.6864
354418,11.215192,1.5458498,63.8902
354420,17.983973,4.1365433,96.0427
354424,10.193823,0.92064,99.4359
354441,15.312328,2.5562563,85.5893
354565,13.9206085,2.1668282,93.7918
354606,11.912097,1.4494772,95.303
354612,7.132803,0.48034382,70.0902
354613,13.937306,2.2986012,86.5442
354615,8.6934395,1.1024733,45.7652
354618,13.59033,2.173006,83.4408
354619,14.832416,2.397071,81.2059
354625,16.646448,2.7951088,102.3175
354627,7.753855,0.63621664,82.8201
354631,16.031012,2.878107,93.4667
354637,15.149024,2.6530428,95.1599
354648,14.363852,2.2978735,84.7252
354660,11.074364,1.1810074,90.2518
354665,15.740151,2.9796162,108.1555
354672,8.697937,0.79428387,85.7126
354675,17.28395,3.2948608,104.3587
354677,6.1005836,0.6293278,55.3554
354679,15.707919,3.0013533,51.2744
354698,17.230904,3.1074486,106.0006
354708,17.88057,3.5057068,109.9953
354733,15.209509,2.8350573,92.0629
354746,13.120573,1.9706497,99.1272
354752,15.664547,2.8983526,100.2111
354754,9.988879,0.891984,98.2488
354757,12.487616,1.7179241,96.1344
354764,14.645365,2.5700932,95.1407
354813,9.257798,1.2007961,49.2147
354823,8.021214,0.6664934,96.052
354860,11.904703,2.1580305,28.4804
354863,14.335796,2.3812542,81.0458
354868,17.52278,3.282198,109.0424
354874,13.164957,2.0308723,85.7573
354878,14.175179,2.5970087,78.2886
354884,8.490283,0.7309265,93.0636
354889,13.728253,2.1691694,97.9818
354897,9.968702,1.065134,79.674
354908,13.006893,1.9604912,79.565
354918,8.110588,0.9043579,39.6766
354948,15.050552,2.495738,97.8027
354952,15.374224,2.6612368,88.8984
354955,13.617976,2.3583584,90.9625
354958,15.966503,3.2610817,51.9398
354976,11.889734,1.901267,58.1097
354980,10.775458,1.1465673,86.6119
354985,9.030238,2.5379066,11.0884
354986,9.143152,0.85632324,70.016
354999,10.92518,1.2894926,72.0016
355005,17.26938,3.4202623,71.2126
355012,13.875026,2.2569304,97.3406
355016,12.362449,2.9288197,18.6414
355023,14.57406,2.6435642,49.6015
355110,8.62935,0.6773453,85.8671
355114,13.627672,2.1718273,89.1816
355118,6.8072968,0.57984257,60.8692
355143,5.6517215,0.62130356,56.8166
355193,15.708247,2.7875042,90.1499
355201,11.714317,2.272686,31.3498
355214,10.216008,1.0203152,89.5643
355225,15.9136505,2.6142178,94.7831
355230,15.268821,2.5923338,91.9714
355267,11.09642,1.1698933,87.9963
355333,14.609452,2.3360815,89.6428
355355,17.602762,3.3491077,108.1415
355365,16.95402,3.215929,102.3975
355400,14.548233,2.527732,57.0008
355404,15.845951,2.9119873,92.6192
355423,7.7604027,0.82223463,41.1479
355454,15.819535,2.7471962,88.1018
355575,13.155581,2.5575495,35.6005
355638,14.738197,2.6083136,82.408
355641,12.713303,1.8387489,90.06
355734,12.083306,1.4586535,98.0416
355762,15.462253,2.7083454,99.9552
355764,15.680461,2.2891674,81.5371
355765,18.608763,3.4942608,109.0977
355768,14.652876,2.5749912,89.6031
355769,14.246423,2.3763552,53.9496
355770,14.640919,2.9750662,48.1162
355771,14.468296,2.4638329,97.5351
355773,14.433137,2.3397827,97.7707
355781,13.439883,2.1993656,75.9713
355824,13.675574,2.0943708,98.4466
355832,13.384097,2.1368828,77.6336
355833,13.09755,2.4096088,36.1967
355835,16.41084,2.9945574,96.1264
355847,6.9399753,0.6461458,41.8466
355856,14.1165085,2.3019485,92.0065
355859,10.125964,0.8187456,97.6829
355904,9.575939,1.1181612,47.0158
355907,9.186808,1.0139065,84.2499
355930,17.758041,2.2700405,180.2161
355935,17.023962,1.7241669,171.1542
355976,16.57937,3.1811285,103.5971
355978,11.606849,1.4214811,93.2577
355984,11.767787,1.6470757,73.2608
356007,16.435745,3.1924238,56.5713
356010,12.855789,1.8470573,96.823
356016,14.688834,2.3295565,85.5286
356020,15.390427,2.684474,96.5213
356039,15.313193,2.6792326,96.5761
356041,8.65815,0.81047916,98.4042
356045,13.876113,2.259285,88.1154
356082,15.741479,2.7018576,99.1646
356099,11.257279,2.5976286,10.6195
356114,14.582416,2.391922,97.174
356115,16.67588,3.007944,103.7265
356119,7.73006,0.78168774,54.4159
356131,13.265239,1.8968143,83.2733
356133,13.626917,2.1121073,99.0518
356134,14.182592,2.8583488,34.0657
356135,15.7979355,2.7501736,100.0279
356137,9.432644,0.9220362,88.5425
356138,15.536775,2.4932642,100.1119
356146,9.745754,0.88825417,93.3196
356149,13.394841,1.9794321,91.8935
356152,8.807432,0.91495323,46.5482
356157,15.045176,2.5764751,86.9806
356210,17.22312,3.2299137,99.2112
356213,18.346937,3.7137966,111.1868
356232,18.787092,2.4941502,203.0507
356235,11.614568,1.4078541,99.161
356245,16.456501,3.062972,102.2885
356262,10.20105,0.9593468,90.0442
356269,17.232029,3.299324,110.7114
356275,8.844471,1.2818127,30.3351
356310,7.236112,0.44325733,77.303
356313,14.601618,2.6797075,91.0322
356359,13.3233595,1.8546534,84.5264
356398,4.9713717,0.90421486,14.9156
356418,7.1678057,0.61430645,93.2847
356432,9.098328,0.87762356,81.4156
356437,14.9151125,2.5456314,88.2017
356443,9.103397,1.0092726,80.1442
356445,11.88743,1.5288305,83.6562
356454,13.438752,2.4654188,68.531
356471,9.860634,0.97142696,88.6257
356476,9.401946,0.7804909,96.0081
356492,14.299879,2.5407581,81.508
356499,18.620598,3.8897018,120.3382
356504,14.251493,2.2405233,98.3212
356505,15.188202,2.8883104,89.2428
356506,15.069087,2.6389675,98.1921
356518,15.109999,2.5086136,91.1551
356542,17.2508,3.1867466,107.4526
356543,14.575653,2.5773392,88.537
356550,5.1118045,0.49158907,50.4669
356574,15.424761,3.2132902,35.8835
356576,15.856417,2.7739592,93.8628
356580,9.267372,0.72169685,89.9271
356581,14.167718,2.4410648,79.4282
356621,11.027093,1.1394892,98.7689
356651,11.550278,1.6085529,69.6356
356719,16.556154,3.0407991,95.246
356721,13.384713,2.1863928,102.0175
356729,15.511894,2.9450197,88.6097
356741,12.5227785,1.7239876,95.4707
356755,10.929181,1.2384806,80.368
356776,8.727134,0.67519665,99.4372
356798,13.400686,2.1992722,79.9729
356801,13.330946,2.0534086,96.6092
356802,17.762554,3.8180523,66.9953
356810,7.5932083,0.6552863,61.013
356826,11.013565,1.2162838,84.1397
356829,15.170424,2.5004377,89.7196
356830,18.298103,3.782467,111.4516
356952,7.315313,0.7566118,40.872
356953,15.815067,2.7972565,94.1431
356957,12.453578,1.8135195,83.5921
356963,13.738113,2.7441092,36.0569
357002,10.41808,1.1149502,75.0843
357026,14.662336,2.2900543,95.299
357039,17.113943,3.1759548,104.6122
357166,13.475565,2.4673777,91.1379
357174,18.973015,3.5593548,96.3949
357228,8.8357315,1.326499,28.9841
